BR15RN,51.427547,-0.005782,F,2,N,1.5,A,1.0,S,1.3,7.735,51.47, -0.0942,31.395,51.4654953,-0.454687267,460000
BR15RS,51.429825,-0.005438,F,2,N,1.5,A,1.0,T,1.4,7.602,51.47, -0.0942,31.385,51.4654953,-0.454687267,435000
BR20AF,51.400157,-0.003264,F,2,N,1.5,A,1.0,T,1.4,10.002,51.47, -0.0942,30.289,51.153662100000005,0.182062,625000
BR20AT,51.4065,,L,1,N,1.5,A,1.0,F,1.0,9.227,51.47, -0.0942,31.081999999999997,51.153662100000005,0.182062,425000
BR20AY,51.411367,-0.004113,F,2,N,1.5,A,1.0,S,1.3,9.027000000000001,51.47, -0.0942,31.445,51.153662100000005,0.182062,875000
BR20BA,51.412056,-0.002832,F,2,N,1.5,A,1.0,S,1.3,9.033999999999999,51.47, -0.0942,31.478,51.153662100000005,0.182062,925000
BR20DY,51.405910999999996,0.005743,F,2,N,1.5,A,1.0,T,1.4,9.939,51.47, -0.0942,30.613000000000003,51.153662100000005,0.182062,437500
BR20EA,51.407132,0.004301,F,2,N,1.5,A,1.0,T,1.4,9.772,51.47, -0.0942,30.776999999999997,51.153662100000005,0.182062,540000
BR20EJ,51.403786,0.010093000000000001,F,2,N,1.5,A,1.0,D,2.0,10.318,51.47, -0.0942,30.276,51.153662100000005,0.182062,750000
BR20ES,51.402333,0.008304,F,2,N,1.5,A,1.0,S,1.3,10.349,51.47, -0.0942,30.177,51.153662100000005,0.182062,548000
BR20EY,51.404931,0.004176,L,1,N,1.5,A,1.0,F,1.0,9.942,51.47, -0.0942,30.557,51.153662100000005,0.182062,410000
BR20HH,51.402302,0.001186,L,1,N,1.5,A,1.0,F,1.0,10.019,51.47, -0.0942,30.375,51.153662100000005,0.182062,449950
BR20HP,51.402088,-0.001023,L,1,N,1.5,A,1.0,F,1.0,9.937000000000001,51.47, -0.0942,30.418000000000003,51.153662100000005,0.182062,370000
BR20JJ,51.401099,-0.003654,L,1,N,1.5,A,1.0,F,1.0,9.904,51.47, -0.0942,30.395,51.153662100000005,0.182062,535000
BR20LA,51.403422,0.004613,L,1,N,1.5,B,2.5,F,1.0,10.086,51.47, -0.0942,30.391,51.153662100000005,0.182062,366000
BR20NR,51.397663,-0.002582,F,2,N,1.5,A,1.0,D,2.0,10.249,51.47, -0.0942,30.018,51.153662100000005,0.182062,957000
BR20PB,51.394396,0.00074,F,2,N,1.5,A,1.0,D,2.0,10.677,51.47, -0.0942,29.590999999999998,51.153662100000005,0.182062,1435000
BR20QE,51.395773,0.004868,F,2,N,1.5,A,1.0,D,2.0,10.737,51.47, -0.0942,29.609,51.153662100000005,0.182062,1560000
BR20QN,51.399627,0.013505000000000001,F,2,N,1.5,A,1.0,S,1.3,10.815,51.47, -0.0942,29.756999999999998,51.153662100000005,0.182062,420000
BR20QP,51.399107,0.013424,F,2,N,1.5,A,1.0,S,1.3,10.854000000000001,51.47, -0.0942,29.706,51.153662100000005,0.182062,467500
BR20RX,51.397684000000005,0.004089,F,2,N,1.5,A,1.0,D,2.0,10.54,51.47, -0.0942,29.825,51.153662100000005,0.182062,910000
BR20SG,51.398315999999994,0.010773,F,2,N,1.5,B,2.5,O,7.0,10.793,51.47, -0.0942,29.699,51.153662100000005,0.182062,9500
BR20SN,51.399609999999996,0.008228000000000001,F,2,N,1.5,A,1.0,T,1.4,10.568,51.47, -0.0942,29.901999999999997,51.153662100000005,0.182062,587500
BR20TD,51.395891,0.008482,L,1,N,1.5,A,1.0,F,1.0,10.889000000000001,51.47, -0.0942,29.517,51.153662100000005,0.182062,322500
BR20XB,51.404843,-0.004397,L,1,N,1.5,A,1.0,F,1.0,9.552,51.47, -0.0942,30.794,51.153662100000005,0.182062,270000
BR20XE,51.394554,0.009904000000000001,F,2,N,1.5,A,1.0,D,2.0,11.065999999999999,51.47, -0.0942,29.340999999999998,51.153662100000005,0.182062,655000
BR26AL,51.360408,0.024497,F,2,N,1.5,A,1.0,D,2.0,14.706,51.47, -0.0942,25.47,51.153662100000005,0.182062,1040000
BR26BN,51.361947,0.02965,F,2,N,1.5,A,1.0,T,1.4,14.769,51.47, -0.0942,25.473000000000003,51.153662100000005,0.182062,425000
BR26BY,51.364463,0.030795,F,2,N,1.5,A,1.0,D,2.0,14.589,51.47, -0.0942,25.695,51.153662100000005,0.182062,1540000
BR26EF,51.362384999999996,0.042727,F,2,N,1.5,A,1.0,D,2.0,15.276,51.47, -0.0942,25.153000000000002,51.153662100000005,0.182062,1300000
